Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
38593b31-b488-3f41-b4af-70dd78392bde,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Maudie129 Jerde200,F,DIAGNOSTIC RADIOLOGY,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
2a143612-b97b-3e70-bc98-5afc28088cc1,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Ramiro608 Thompson596,M,DIAGNOSTIC RADIOLOGY,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
21633748-63af-344c-8962-9dfd084ac355,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Windy313 Mraz590,F,DIAGNOSTIC RADIOLOGY,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
15d9c021-b90e-37cf-8920-79626ace2623,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Bob965 Cormier289,M,EMERGENCY MEDICINE,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
f19b2968-efbf-3de7-9dda-2022fb9605dd,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Kraig824 Morissette863,M,EMERGENCY MEDICINE,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
53566e21-0aa4-33d6-a498-a9ddd8b1f41a,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Karly825 Zieme486,F,EMERGENCY MEDICINE,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
3504b8c0-1b1a-3a4a-aff2-d32273379585,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Berna338 Koepp521,F,EMERGENCY MEDICINE,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
ca4f2ca7-8659-33e4-9e84-8ca574b49200,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Tobias236 Harber290,M,EMERGENCY MEDICINE,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
8388a85c-bc95-35b6-aae9-c6b66c43c925,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Gilbert263 Schinner682,M,EMERGENCY MEDICINE,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
8d7e71e9-a18d-3825-97e8-aece7b7510d4,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Nancey580 Dare640,F,EMERGENCY MEDICINE,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
15d9c021-b90e-37cf-8920-79626ace2623,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Bob965 Cormier289,M,NEUROLOGY,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
f19b2968-efbf-3de7-9dda-2022fb9605dd,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Josefa6 Morissette863,F,NEUROLOGY,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
15d9c021-b90e-37cf-8920-79626ace2623,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Bob965 Cormier289,M,OBSTETRICS/GYNECOLOGY,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
15d9c021-b90e-37cf-8920-79626ace2623,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Bob965 Cormier289,M,ANESTHESIOLOGY,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
f19b2968-efbf-3de7-9dda-2022fb9605dd,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Josefa6 Morissette863,F,ANESTHESIOLOGY,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
53566e21-0aa4-33d6-a498-a9ddd8b1f41a,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Karly825 Zieme486,F,ANESTHESIOLOGY,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
3504b8c0-1b1a-3a4a-aff2-d32273379585,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Berna338 Koepp521,F,ANESTHESIOLOGY,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
15d9c021-b90e-37cf-8920-79626ace2623,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Selma398 Cormier289,F,CLINICAL NURSE SPECIALIST,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
15d9c021-b90e-37cf-8920-79626ace2623,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Bob965 Cormier289,M,ENDOCRINOLOGY,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
f19b2968-efbf-3de7-9dda-2022fb9605dd,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Josefa6 Morissette863,F,ENDOCRINOLOGY,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
15d9c021-b90e-37cf-8920-79626ace2623,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Bob965 Cormier289,M,INTERNAL MEDICINE,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
f19b2968-efbf-3de7-9dda-2022fb9605dd,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Josefa6 Morissette863,F,INTERNAL MEDICINE,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
53566e21-0aa4-33d6-a498-a9ddd8b1f41a,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Karly825 Zieme486,F,INTERNAL MEDICINE,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
3504b8c0-1b1a-3a4a-aff2-d32273379585,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Sol312 Koepp521,M,INTERNAL MEDICINE,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
ca4f2ca7-8659-33e4-9e84-8ca574b49200,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Arlinda565 Harber290,F,INTERNAL MEDICINE,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
8388a85c-bc95-35b6-aae9-c6b66c43c925,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Gilbert263 Schinner682,M,INTERNAL MEDICINE,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
8d7e71e9-a18d-3825-97e8-aece7b7510d4,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Nancey580 Dare640,F,INTERNAL MEDICINE,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
89aea5a0-a8c8-33f1-bf80-6c4b873c55e5,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Gabriela205 Stoltenberg489,F,INTERNAL MEDICINE,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
38593b31-b488-3f41-b4af-70dd78392bde,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Kent912 Jerde200,M,INTERNAL MEDICINE,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
2a143612-b97b-3e70-bc98-5afc28088cc1,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Ramiro608 Thompson596,M,INTERNAL MEDICINE,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
21633748-63af-344c-8962-9dfd084ac355,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Alfonso758 Mraz590,M,INTERNAL MEDICINE,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
8069ad38-e755-37b5-b635-3d74b4d430cb,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Luz785 Borer986,F,INTERNAL MEDICINE,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
2daf3cba-3910-355d-86ba-ced5bebdfdc8,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Fletcher87 Stokes453,M,INTERNAL MEDICINE,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
f7984d83-14de-3913-b762-fdf466a1421c,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Alejandro916 Melgar516,M,INTERNAL MEDICINE,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
ee19f8cb-e7a3-3115-aff1-ee73ac612855,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Lizzie15 Quigley282,F,INTERNAL MEDICINE,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
f189ba62-04ef-3d5a-8cea-daa4943d99a5,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Flo729 Daniel959,F,INTERNAL MEDICINE,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
87fbe0e0-a264-3288-852a-91b147dd542e,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Octavio643 West559,M,INTERNAL MEDICINE,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
6ed023d5-24b7-3337-98c3-81c7781dd187,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Eleanora667 Jenkins714,F,INTERNAL MEDICINE,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
1beb4c34-6b32-3672-9891-f29eac3e44b1,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Erlinda993 Schimmel440,F,INTERNAL MEDICINE,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
437a4b74-2d8f-392a-8fc2-efa7cf24ade5,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Almeta56 Gerlach374,F,INTERNAL MEDICINE,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
61c7c266-aa61-3a41-9353-0d16b0f52e79,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Brent147 Bartoletti50,M,INTERNAL MEDICINE,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
15d9c021-b90e-37cf-8920-79626ace2623,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Bob965 Cormier289,M,GENERAL SURGERY,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
15d9c021-b90e-37cf-8920-79626ace2623,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Selma398 Cormier289,F,INFECTIOUS DISEASE,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
f19b2968-efbf-3de7-9dda-2022fb9605dd,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Josefa6 Morissette863,F,INFECTIOUS DISEASE,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
53566e21-0aa4-33d6-a498-a9ddd8b1f41a,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Karly825 Zieme486,F,INFECTIOUS DISEASE,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
15d9c021-b90e-37cf-8920-79626ace2623,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Bob965 Cormier289,M,PULMONARY DISEASE,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
f19b2968-efbf-3de7-9dda-2022fb9605dd,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Kraig824 Morissette863,M,PULMONARY DISEASE,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
15d9c021-b90e-37cf-8920-79626ace2623,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Bob965 Cormier289,M,NURSE PRACTITIONER,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
f19b2968-efbf-3de7-9dda-2022fb9605dd,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Josefa6 Morissette863,F,NURSE PRACTITIONER,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
53566e21-0aa4-33d6-a498-a9ddd8b1f41a,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Greg949 Zieme486,M,NURSE PRACTITIONER,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
3504b8c0-1b1a-3a4a-aff2-d32273379585,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Berna338 Koepp521,F,NURSE PRACTITIONER,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
ca4f2ca7-8659-33e4-9e84-8ca574b49200,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Tobias236 Harber290,M,NURSE PRACTITIONER,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
8388a85c-bc95-35b6-aae9-c6b66c43c925,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Mickie472 Schinner682,F,NURSE PRACTITIONER,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
8d7e71e9-a18d-3825-97e8-aece7b7510d4,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Nancey580 Dare640,F,NURSE PRACTITIONER,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
89aea5a0-a8c8-33f1-bf80-6c4b873c55e5,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Moshe758 Stoltenberg489,M,NURSE PRACTITIONER,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
38593b31-b488-3f41-b4af-70dd78392bde,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Kent912 Jerde200,M,NURSE PRACTITIONER,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
2a143612-b97b-3e70-bc98-5afc28088cc1,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Ramiro608 Thompson596,M,NURSE PRACTITIONER,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
21633748-63af-344c-8962-9dfd084ac355,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Alfonso758 Mraz590,M,NURSE PRACTITIONER,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
8069ad38-e755-37b5-b635-3d74b4d430cb,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Jerald662 Borer986,M,NURSE PRACTITIONER,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
2daf3cba-3910-355d-86ba-ced5bebdfdc8,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Fletcher87 Stokes453,M,NURSE PRACTITIONER,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
15d9c021-b90e-37cf-8920-79626ace2623,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Bob965 Cormier289,M,PSYCHIATRY,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
f19b2968-efbf-3de7-9dda-2022fb9605dd,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Josefa6 Morissette863,F,PSYCHIATRY,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
53566e21-0aa4-33d6-a498-a9ddd8b1f41a,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Greg949 Zieme486,M,PSYCHIATRY,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
3504b8c0-1b1a-3a4a-aff2-d32273379585,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Berna338 Koepp521,F,PSYCHIATRY,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
ca4f2ca7-8659-33e4-9e84-8ca574b49200,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Arlinda565 Harber290,F,PSYCHIATRY,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
8388a85c-bc95-35b6-aae9-c6b66c43c925,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Mickie472 Schinner682,F,PSYCHIATRY,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
8d7e71e9-a18d-3825-97e8-aece7b7510d4,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Nancey580 Dare640,F,PSYCHIATRY,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
89aea5a0-a8c8-33f1-bf80-6c4b873c55e5,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Gabriela205 Stoltenberg489,F,PSYCHIATRY,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
38593b31-b488-3f41-b4af-70dd78392bde,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Kent912 Jerde200,M,PSYCHIATRY,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
15d9c021-b90e-37cf-8920-79626ace2623,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Selma398 Cormier289,F,GERIATRIC PSYCHIATRY,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
f19b2968-efbf-3de7-9dda-2022fb9605dd,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Kraig824 Morissette863,M,GERIATRIC PSYCHIATRY,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
53566e21-0aa4-33d6-a498-a9ddd8b1f41a,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Karly825 Zieme486,F,GERIATRIC PSYCHIATRY,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
15d9c021-b90e-37cf-8920-79626ace2623,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Selma398 Cormier289,F,CERTIFIED REGISTERED NURSE ANESTHETIST,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
f19b2968-efbf-3de7-9dda-2022fb9605dd,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Kraig824 Morissette863,M,CERTIFIED REGISTERED NURSE ANESTHETIST,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
53566e21-0aa4-33d6-a498-a9ddd8b1f41a,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Greg949 Zieme486,M,CERTIFIED REGISTERED NURSE ANESTHETIST,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
3504b8c0-1b1a-3a4a-aff2-d32273379585,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Berna338 Koepp521,F,CERTIFIED REGISTERED NURSE ANESTHETIST,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
ca4f2ca7-8659-33e4-9e84-8ca574b49200,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Tobias236 Harber290,M,CERTIFIED REGISTERED NURSE ANESTHETIST,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
8388a85c-bc95-35b6-aae9-c6b66c43c925,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Mickie472 Schinner682,F,CERTIFIED REGISTERED NURSE ANESTHETIST,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
8d7e71e9-a18d-3825-97e8-aece7b7510d4,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Nancey580 Dare640,F,CERTIFIED REGISTERED NURSE ANESTHETIST,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
89aea5a0-a8c8-33f1-bf80-6c4b873c55e5,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Moshe758 Stoltenberg489,M,CERTIFIED REGISTERED NURSE ANESTHETIST,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
38593b31-b488-3f41-b4af-70dd78392bde,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Kent912 Jerde200,M,CERTIFIED REGISTERED NURSE ANESTHETIST,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
2a143612-b97b-3e70-bc98-5afc28088cc1,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Jae222 Thompson596,F,CERTIFIED REGISTERED NURSE ANESTHETIST,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
15d9c021-b90e-37cf-8920-79626ace2623,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Selma398 Cormier289,F,CLINICAL SOCIAL WORKER,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
f19b2968-efbf-3de7-9dda-2022fb9605dd,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Josefa6 Morissette863,F,CLINICAL SOCIAL WORKER,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
53566e21-0aa4-33d6-a498-a9ddd8b1f41a,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Greg949 Zieme486,M,CLINICAL SOCIAL WORKER,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
3504b8c0-1b1a-3a4a-aff2-d32273379585,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Berna338 Koepp521,F,CLINICAL SOCIAL WORKER,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
ca4f2ca7-8659-33e4-9e84-8ca574b49200,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Tobias236 Harber290,M,CLINICAL SOCIAL WORKER,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
8388a85c-bc95-35b6-aae9-c6b66c43c925,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Gilbert263 Schinner682,M,CLINICAL SOCIAL WORKER,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
8d7e71e9-a18d-3825-97e8-aece7b7510d4,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Dave764 Dare640,M,CLINICAL SOCIAL WORKER,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
15d9c021-b90e-37cf-8920-79626ace2623,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Selma398 Cormier289,F,NEPHROLOGY,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,0
15d9c021-b90e-37cf-8920-79626ace2623,5f6112a1-a6d1-36bb-bf1c-0d5aa41de8c9,Selma398 Cormier289,F,GENERAL PRACTICE,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,51
e9689db7-6930-3317-be74-0ac20b7868ae,45fd49b8-43c9-32c8-a5cb-774703b4edc5,Lupe126 Daugherty69,M,CHIROPRACTIC,1 TEAL RD,WAKEFIELD,MA,01880-1223,42.50436,-71.064061,0
14920058-7406-3801-b0b7-819bd167cca2,45fd49b8-43c9-32c8-a5cb-774703b4edc5,Rupert654 Nolan344,M,CHIROPRACTIC,1 TEAL RD,WAKEFIELD,MA,01880-1223,42.50436,-71.064061,0
e9689db7-6930-3317-be74-0ac20b7868ae,45fd49b8-43c9-32c8-a5cb-774703b4edc5,Vida128 Daugherty69,F,GENERAL PRACTICE,1 TEAL RD,WAKEFIELD,MA,01880-1223,42.50436,-71.064061,38
fde32628-99a8-3c35-9154-663c59f8b594,86492428-5235-3b43-8a61-ec9226d28668,Peggy868 Gaylord332,F,PSYCHIATRY,90 HIGHLAND AVE,SALEM,MA,01970-2715,42.499248,-70.898204,0
fde32628-99a8-3c35-9154-663c59f8b594,86492428-5235-3b43-8a61-ec9226d28668,Damion480 Gaylord332,M,GENERAL PRACTICE,90 HIGHLAND AVE,SALEM,MA,01970-2715,42.499248,-70.898204,57
286dec25-b023-3f63-8c42-66722035df70,3ad8f3a6-047e-3ade-8ff6-6ad9901e53d3,Judson999 Bartell116,M,GENERAL PRACTICE,173 MOUNT AUBURN ST,WATERTOWN,MA,02472-4005,42.369451,-71.177925,75
be8935a3-092b-3691-9143-8900acf5dea4,6a3e94e6-72c3-3cbc-b828-babcf6602165,Jamila16 Powlowski563,F,NURSE PRACTITIONER,570 BALDWINVILLE RD,BALDWINVILLE,MA,01436-1351,42.604845000000005,-72.078823,0
9805f76f-d245-3d4c-8e5b-a2641813f22e,6a3e94e6-72c3-3cbc-b828-babcf6602165,Greg949 Crooks415,M,NURSE PRACTITIONER,570 BALDWINVILLE RD,BALDWINVILLE,MA,01436-1351,42.604845000000005,-72.078823,0
be8935a3-092b-3691-9143-8900acf5dea4,6a3e94e6-72c3-3cbc-b828-babcf6602165,Jamila16 Powlowski563,F,FAMILY PRACTICE,570 BALDWINVILLE RD,BALDWINVILLE,MA,01436-1351,42.604845000000005,-72.078823,0
9805f76f-d245-3d4c-8e5b-a2641813f22e,6a3e94e6-72c3-3cbc-b828-babcf6602165,Alethea978 Crooks415,F,FAMILY PRACTICE,570 BALDWINVILLE RD,BALDWINVILLE,MA,01436-1351,42.604845000000005,-72.078823,0
be8935a3-092b-3691-9143-8900acf5dea4,6a3e94e6-72c3-3cbc-b828-babcf6602165,Jamila16 Powlowski563,F,GENERAL PRACTICE,570 BALDWINVILLE RD,BALDWINVILLE,MA,01436-1351,42.604845000000005,-72.078823,28
f515a61f-f8ff-3d59-89d7-fbd97c2d84a3,c705dd93-d0be-3bd7-be1d-c4ea58cb229a,Jerrell6 Rutherford999,M,GENERAL PRACTICE,57 CEDAR ST,WORCESTER,MA,01609-2183,42.269478,-71.807783,26
e4ca31ba-08ec-350d-b81f-d5e348b24aeb,de5903f8-3276-375f-8488-2ac9b0fe28c7,Odis959 Farrell962,M,CLINICAL PSYCHOLOGIST,1244 BROADWAY,RAYNHAM,MA,02767-1973,41.930477,-71.046214,0
57747cc0-b941-35dc-b92d-f46d57807899,de5903f8-3276-375f-8488-2ac9b0fe28c7,Conception120 Volkman526,F,CLINICAL PSYCHOLOGIST,1244 BROADWAY,RAYNHAM,MA,02767-1973,41.930477,-71.046214,0
f0a32c4f-c995-3d95-9523-769246d25824,de5903f8-3276-375f-8488-2ac9b0fe28c7,Lakendra356 Konopelski743,F,CLINICAL PSYCHOLOGIST,1244 BROADWAY,RAYNHAM,MA,02767-1973,41.930477,-71.046214,0
